V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	fdr
N1.HOG0027225	Success	OG0014052	38	0.67261572542068	-4123.0739859392	-4090.512611843	-4090.4233330243	1.5559230242248	0.17855763745501	0.0035563193208662	0.50011749530879	0.23753724022817	0.35918418065691	1.4275803066777	0.14069832403431	0.00015471972307093	0.50011749530879	0.10682836675042	0.35918418065691	1.7399891998782	0.14069832403431	n0	/public4/group_crf/home/cuirf/deepsea/cellpaper/hyphy/Relax_Ilyophis/hyphytmp/21316127/	0.928072499232711
N1.HOG0025366	Success	OG0012289	242	0.8600598235176	-25204.350935916	-24546.910538179	-24546.894997685	0.81053819067371	0.031080989152542	0.015832724372088	0.68609894835469	0.56703502637737	0.27284529784624	8.3941493169839	0.04105575379907	0.034727306107669	0.68609894835469	0.63138084681075	0.27284529784624	5.6094256332896	0.04105575379907	n0	/public4/group_crf/home/cuirf/deepsea/cellpaper/hyphy/Relax_Ilyophis/hyphytmp/67948072/	0.990984182296559
N1.HOG0023626	Success	OG0010600	654	0.0002396257546885	-36043.430041306	-35324.171568271	-35317.425736863	0.65492321652426	13.491662815664	0	0.19657975258989	0.031559145881858	0.78655595000294	6.0092817158442	0.016864297407175	0	0.19657975258989	0.10400213988973	0.78655595000294	3.2364505731696	0.016864297407175	n0	/public4/group_crf/home/cuirf/deepsea/cellpaper/hyphy/Relax_Ilyophis/hyphytmp/87151901/	0.00514440883428233
N1.HOG0021956	Success	OG0009039	328	0.38856802379546	-39992.203385215	-39097.945163591	-39097.573454368	0.74797262333855	0.74341844576702	0	0.50642604139753	0.52285789461744	0.45225288377003	12.160528800446	0.041321074832437	0	0.50642604139753	0.61568517263238	0.45225288377003	6.479100823173	0.041321074832437	n0	/public4/group_crf/home/cuirf/deepsea/cellpaper/hyphy/Relax_Ilyophis/hyphytmp/84745083/	0.753020831101373
N1.HOG0020065	Success	OG0007473	302	0.42705962977055	-28847.113338393	-28513.391930841	-28513.076527579	0.66773317956349	0.63080652444478	0.018631389565597	0.67799125926144	0.29819642257173	0.27527280277855	2.6666317263	0.046735937960004	0.069981840269608	0.67799125926144	0.44576691932366	0.27527280277855	1.9249952238106	0.046735937960004	n2	/public4/group_crf/home/cuirf/deepsea/cellpaper/hyphy/Relax_Ilyophis/hyphytmp/78681564/	0.786479953443042
N1.HOG0017628	Success	OG0005795	594	0.70617668313751	-41827.848511753	-40952.330456807	-40952.259393869	0.87552987767162	0.14212587688235	2.4027674417376e-05	0.22429882699524	0.0076719356987843	0.68734102500336	1.4781391634296	0.088360148001401	9.0297372541812e-05	0.22429882699524	0.014066015553159	0.68734102500336	1.407961685756	0.088360148001401	n0	/public4/group_crf/home/cuirf/deepsea/cellpaper/hyphy/Relax_Ilyophis/hyphytmp/29088089/	0.940874338427053
N1.HOG0014292	Success	OG0003889	404	0.58801283918496	-29843.75225614	-29198.643689225	-29198.496960069	1.2420208910467	0.29345831072715	0	0.60101207774437	0.047751554731704	0.32509491838173	1.636683023047	0.073893003873903	0	0.60101207774437	0.022870459897722	0.32509491838173	1.8439471749915	0.073893003873903	n110	/public4/group_crf/home/cuirf/deepsea/cellpaper/hyphy/Relax_Ilyophis/hyphytmp/15921966/	0.887882466669135
N1.HOG0026794	Success	OG0013656	30	0.38575124495441	-2343.3416199998	-2327.4281120772	-2327.0519656117	0	0.75229293084976	0.076605017133297	0.68240638078358	0.99660417247746	0	1.0488681400929	0.31759361921642	1	0.68240638078358	1	0	1	0.31759361921642	n0	/public4/group_crf/home/cuirf/deepsea/cellpaper/hyphy/Relax_Ilyophis/hyphytmp/94068367/	0.751315781706224
N1.HOG0025144	Success	OG0012069	1038	0.011826895244478	-77233.256998217	-75619.70727259	-75616.538954415	0.74036181402868	6.3366363494424	0.0005564126270705	0.57453297015971	0.096955864603541	0.40601930413436	5.3966469563182	0.019447725705921	0.0038941816150947	0.57453297015971	0.17770438728894	0.40601930413436	3.4836671922736	0.019447725705921	n0	/public4/group_crf/home/cuirf/deepsea/cellpaper/hyphy/Relax_Ilyophis/hyphytmp/36542135/	0.106442057200302
N1.HOG0023264	Success	OG0010260	459	0.99552550697505	-33847.937879861	-32925.173739157	-32925.173723432	0.9451661763766	3.1449380912818e-05	0.00026326503648748	0.90272928573052	1	0.095235620370533	1822.5745328481	0.0020350938989498	0.00041369161098642	0.90272928573052	1	0.095235620370533	1207.5064382144	0.0020350938989498	n0	/public4/group_crf/home/cuirf/deepsea/cellpaper/hyphy/Relax_Ilyophis/hyphytmp/97852971/	1
N1.HOG0019100	Success	OG0006769	174	0.20782343228685	-15978.258877517	-15549.312125986	-15548.518863886	0.80662318829045	1.5865242011932	0.00034264169536093	0.18326312405118	0.092999348849025	0.75019458975336	5.8869894802899	0.066542286195465	0.0016029565942714	0.18326312405118	0.14721496987419	0.75019458975336	4.1784360119836	0.066542286195465	n14	/public4/group_crf/home/cuirf/deepsea/cellpaper/hyphy/Relax_Ilyophis/hyphytmp/55460181/	0.572118576673392
N1.HOG0013326	Success	OG0003384	462	0.4262348373085	-28735.786221628	-27615.817491326	-27615.500960963	0.77767060051817	0.6330607258933	2.9927256815145e-05	0.54123976732189	0.010459366849568	0.44042917249698	6.1997776859634	0.018331060181135	0.00030329848261222	0.54123976732189	0.02882886680877	0.44042917249698	4.1324500276193	0.018331060181135	n135	/public4/group_crf/home/cuirf/deepsea/cellpaper/hyphy/Relax_Ilyophis/hyphytmp/44010317/	0.786320242073668
N1.HOG0010200	Success	OG0001993	1336	0.00047197659004261	-61819.105956525	-60572.19635562	-60566.084730939	4.6522135423842	12.223249362432	0.0061213517713742	0.71894252324485	0.82198115211506	0.27710649455582	88.066558638129	0.0039509821993307	5.0575619622633e-11	0.71894252324485	0.40171605501766	0.27710649455582	1116030829.2255	0.0039509821993307	n207	/public4/group_crf/home/cuirf/deepsea/cellpaper/hyphy/Relax_Ilyophis/hyphytmp/46273581/	0.00897914392172582
N1.HOG0026133	Success	OG0013040	176	0.042524473418493	-14618.47258916	-14487.340067679	-14485.282964508	0.16650344434076	4.1142063422703	7.2512398681767e-05	0.73512350581973	0.50208327338506	0.26226252277862	27.25707285767	0.0026139714016493	0.20452405047551	0.73512350581973	0.89161657286095	0.26226252277862	1.7338528377334	0.0026139714016493	n0	/public4/group_crf/home/cuirf/deepsea/cellpaper/hyphy/Relax_Ilyophis/hyphytmp/92035939/	0.242432165181148
N1.HOG0024285	Success	OG0011235	260	0.17994330183574	-21788.573606395	-21016.128542564	-21015.22949643	0.61282008143848	1.7980922664938	0.00021459392267165	0.62244510747447	0.078286732686127	0.34086305561775	3.6917933208367	0.036691836907776	0.0056486086620148	0.62244510747447	0.20990843613821	0.34086305561775	2.2264577449967	0.036691836907776	n0	/public4/group_crf/home/cuirf/deepsea/cellpaper/hyphy/Relax_Ilyophis/hyphytmp/94708704/	0.532276775449715
N1.HOG0010899	Success	OG0002261	325	0.25178858973976	-26101.395189115	-25242.162731576	-25241.5060554	0.81937408019322	1.3133523517972	8.933845162728e-05	0.45778020018658	0.054572012853865	0.5301038577862	81.85040648349	0.012115942027223	0.00048126671972923	0.45778020018658	0.092279648834858	0.5301038577862	36.938537082645	0.012115942027223	n158	/public4/group_crf/home/cuirf/deepsea/cellpaper/hyphy/Relax_Ilyophis/hyphytmp/98202792/	0.617019594695795
N1.HOG0007319	Success	OG0001138	358	0.25558702908709	-27600.326545235	-27125.533243921	-27124.886991979	0.77059867145311	1.2925038839239	0.00029452209796463	0.4774922248443	0.18173094378964	0.48993121790578	6.4531657858357	0.032576557249911	0.0019015464274352	0.4774922248443	0.26873045061847	0.48993121790578	4.2073618164906	0.032576557249911	n138	/public4/group_crf/home/cuirf/deepsea/cellpaper/hyphy/Relax_Ilyophis/hyphytmp/57091473/	0.620059306628501
N1.HOG0025036	Success	OG0011963	280	0.53531668746107	-24338.517250995	-23894.168880025	-23893.976735488	0.84596520820716	0.38428907523485	0.00032709723703876	0.57865675807526	0.18101374175443	0.40327662293847	5.5093767327991	0.018066618986267	0.0011259987216948	0.57865675807526	0.23553193136124	0.40327662293847	4.2359117722536	0.018066618986267	n0	/public4/group_crf/home/cuirf/deepsea/cellpaper/hyphy/Relax_Ilyophis/hyphytmp/99538707/	0.862486554440671
N1.HOG0023411	Success	OG0010397	306	0.9196340495833	-21319.082551285	-21088.019000517	-21088.013910647	1.0435779309691	0.010179740704189	0.010726916445716	0.90723303690351	0.5951753572164	0.086423700175363	5.4319734629724	0.0063432629211304	0.0088033317601354	0.90723303690351	0.58186794692463	0.086423700175363	5.8477065794079	0.0063432629211304	n0	/public4/group_crf/home/cuirf/deepsea/cellpaper/hyphy/Relax_Ilyophis/hyphytmp/86605488/	1
N1.HOG0021869	Success	OG0008956	972	0.8923262118322	-77781.456716585	-76830.778651948	-76830.769490606	1.0244494154252	0.01832268454018	0.06585577908574	0.8517089707947	0.92712381992776	0.13987437193685	23.900191383095	0.0084166572684504	0.061618227764283	0.8517089707947	0.92541018748538	0.13987437193685	25.828696346098	0.0084166572684504	n0	/public4/group_crf/home/cuirf/deepsea/cellpaper/hyphy/Relax_Ilyophis/hyphytmp/17751990/	1
N1.HOG0019963	Success	OG0007390	832	0.05027296305247	-54425.108603262	-53689.923846109	-53688.007680474	0.66109605410877	3.8323312692519	3.2364473518131e-05	0.1256506201862	0.052033986728117	0.80618990359065	2.2921500904323	0.068159476223152	0.0010757814044316	0.1256506201862	0.14169106624074	0.80618990359065	1.7304348785704	0.068159476223152	n0	/public4/group_crf/home/cuirf/deepsea/cellpaper/hyphy/Relax_Ilyophis/hyphytmp/34255445/	0.269651645120328
N1.HOG0017665	Success	OG0005822	115	0.79948846884477	-7685.3202365141	-7618.9585238031	-7618.9262634722	49.746268656716	0.064520661686402	0.079967791442601	0.83766535755305	0.98016836840523	0.1428184892479	5.9981202264485	0.019516153199049	2.6553386378017e-55	0.83766535755305	0.36918278424492	0.1428184892479	5.050699063208e+38	0.019516153199049	n0	/public4/group_crf/home/cuirf/deepsea/cellpaper/hyphy/Relax_Ilyophis/hyphytmp/50931504/	0.973990883356772
N1.HOG0014637	Success	OG0004073	245	0.21505562742917	-23500.583389734	-22859.481446906	-22858.712915827	0.68881190831472	1.5370621576003	0	0.50587765240186	0.085520958315802	0.43923785037982	3.4251508792356	0.054884497218317	0	0.50587765240186	0.18382258169825	0.43923785037982	2.3350369073994	0.054884497218317	n2	/public4/group_crf/home/cuirf/deepsea/cellpaper/hyphy/Relax_Ilyophis/hyphytmp/25426800/	0.578767339007804
N1.HOG0011294	Success	OG0002411	224	0.97628126214969	-17513.92484647	-17181.808937204	-17181.808495225	1.0176840043307	0.00088395668717567	0.00027498360805725	0.51965433618009	0.092312572655044	0.39846487572431	2.0878340661834	0.081880788095603	0.00023786990119551	0.51965433618009	0.088503923285193	0.39846487572431	2.1151904869135	0.081880788095603	n139	/public4/group_crf/home/cuirf/deepsea/cellpaper/hyphy/Relax_Ilyophis/hyphytmp/57859385/	1
N1.HOG0026822	Success	OG0013684	88	0.12862106186154	-6914.4508251055	-6756.0407751998	-6754.8862406662	40.41144880377	2.3090690672125	0	0.37384722163773	0.048559668976227	0.60292878371075	5.0009315770255	0.02322399465152	0	0.37384722163773	8.1376389621781e-54	0.60292878371075	1.7768884475332e+28	0.02322399465152	n0	/public4/group_crf/home/cuirf/deepsea/cellpaper/hyphy/Relax_Ilyophis/hyphytmp/55888929/	0.445082139766912
N1.HOG0025046	Success	OG0011973	184	0.90905315245758	-19341.421909514	-18867.558908745	-18867.552384164	1.0380582878725	0.013049161127128	4.375728945832e-05	0.4244340138471	0.036467497910927	0.53203544629403	2.4947709503639	0.043530539858864	2.9864569144703e-05	0.4244340138471	0.032149525689288	0.53203544629403	2.5830986131403	0.043530539858864	n0	/public4/group_crf/home/cuirf/deepsea/cellpaper/hyphy/Relax_Ilyophis/hyphytmp/67436012/	1
N1.HOG0023297	Success	OG0010288	99	0.85422337544178	-4800.2224856451	-4731.9736159884	-4731.9567371876	1.5115013995846	0.03375760165909	0.00064581444014384	0.7877035441081	0.76128043037073	0.2122964558919	1.0023302969838	0	1.5082502353956e-05	0.7877035441081	0.66214727589303	0.2122964558919	1.0035243455282	0	n0	/public4/group_crf/home/cuirf/deepsea/cellpaper/hyphy/Relax_Ilyophis/hyphytmp/24043151/	0.98960796913012
N1.HOG0019304	Success	OG0006920	380	0.82471073727396	-26102.065488483	-25683.750908279	-25683.726379316	0.94887202424623	0.049057925272791	0.00033792550175344	0.45096228128702	0.077611789944924	0.53592519525009	6.7471993246951	0.013112523462887	0.00050850511374185	0.45096228128702	0.088447069738201	0.53592519525009	6.1197281719638	0.013112523462887	n0	/public4/group_crf/home/cuirf/deepsea/cellpaper/hyphy/Relax_Ilyophis/hyphytmp/63789636/	0.980725997642927
N1.HOG0013877	Success	OG0003676	286	0.57871382812861	-23816.276707803	-23279.052968694	-23278.898809419	1.1516894811862	0.30831854935241	1.9480505957354e-05	0.4975884348425	0.09182409878324	0.47206293145467	2.317790940498	0.030348633702831	3.7590849085252e-06	0.4975884348425	0.063921669691427	0.47206293145467	2.633008046166	0.030348633702831	n1	/public4/group_crf/home/cuirf/deepsea/cellpaper/hyphy/Relax_Ilyophis/hyphytmp/76120931/	0.883177694575583
N1.HOG0010644	Success	OG0002159	1083	0.82811113230567	-88112.421682454	-86792.34916279	-86792.325591213	1.0303281276163	0.047143153729849	0.0005449821232174	0.43975787231422	0.19797405246056	0.51625992312621	3.1363170942695	0.043982204559572	0.00043391317923554	0.43975787231422	0.18848453346806	0.51625992312621	3.2469488954199	0.043982204559572	n1	/public4/group_crf/home/cuirf/deepsea/cellpaper/hyphy/Relax_Ilyophis/hyphytmp/95072733/	0.981531999425218
N1.HOG0006750	Success	OG0001010	145	0.91971386022481	-6491.876340907	-6365.1489021271	-6365.1438223954	0.89612992657123	0.010159463365198	0.0015898899377018	0.53947187540501	0.057748770252323	0.41422162627352	3.1410498516893	0.046306498321474	0.0031049976057867	0.53947187540501	0.077657139083481	0.41422162627352	2.7889686348188	0.046306498321474	n146	/public4/group_crf/home/cuirf/deepsea/cellpaper/hyphy/Relax_Ilyophis/hyphytmp/84314654/	1
N1.HOG0026300	Success	OG0013194	188	0.082600121863094	-17723.248795958	-17328.320657152	-17326.814165338	0.55613017805534	3.0129836274937	0.00023207432474287	0.40394537391956	0.17424528600847	0.54334313901322	6.009720596087	0.052711487067224	0.0095239158503005	0.40394537391956	0.37843104128048	0.54334313901322	2.7110927156713	0.052711487067224	n0	/public4/group_crf/home/cuirf/deepsea/cellpaper/hyphy/Relax_Ilyophis/hyphytmp/99825826/	0.355730147300679
N1.HOG0024680	Success	OG0011623	666	0.014410236627962	-38012.961538623	-37556.817224043	-37553.823634961	0.70759419065955	5.9871781630936	0.016111463008184	0.94758217598799	0.42215204040375	0.044462146280012	6.1402018086998	0.0079556777320005	0.053873988117134	0.94758217598799	0.54323027307182	0.044462146280012	3.6117149008905	0.0079556777320005	n0	/public4/group_crf/home/cuirf/deepsea/cellpaper/hyphy/Relax_Ilyophis/hyphytmp/96555349/	0.122861293055765
N1.HOG0022925	Success	OG0009936	536	0.1139382712919	-36413.15467952	-35488.545592813	-35487.29622868	0.75843649757385	2.4987282666261	0.00013761114321161	0.58830320043874	0.075618520206406	0.38625386409539	5.2534508135191	0.025442935465872	0.0011787289839055	0.58830320043874	0.141094693365	0.38625386409539	3.518937331193	0.025442935465872	n0	/public4/group_crf/home/cuirf/deepsea/cellpaper/hyphy/Relax_Ilyophis/hyphytmp/96062104/	0.418395470151169
N1.HOG0021053	Success	OG0008252	369	0.2164471546823	-28310.595407736	-27839.615721786	-27838.851835848	0.68182755800613	1.5277718763464	8.3140246207231e-05	0.46814796536046	0.099328322188536	0.48389141862763	2.5142330891355	0.047960616011905	0.0016520185012364	0.46814796536046	0.20709842718952	0.48389141862763	1.8750270178666	0.047960616011905	n3	/public4/group_crf/home/cuirf/deepsea/cellpaper/hyphy/Relax_Ilyophis/hyphytmp/95863621/	0.579807823679336
N1.HOG0006391	Success	OG0000944	197	0.49245536304195	-11247.965523759	-11081.989796133	-11081.754217619	0.83731462312229	0.4711570271611	9.7019882096812e-06	0.55079008744023	0.12769201902068	0.41194319905467	2.6870856208855	0.037266713505095	6.344905993698e-05	0.55079008744023	0.17847518487129	0.41194319905467	2.2879349973314	0.037266713505095	n254	/public4/group_crf/home/cuirf/deepsea/cellpaper/hyphy/Relax_Ilyophis/hyphytmp/65543310/	0.831227267197259
N1.HOG0025994	Success	OG0012902	192	0.61954786854135	-16672.202536763	-16455.909375568	-16455.786123794	25.87739557992	0.24650354831829	0.0067552368277835	0.81827808222019	0.98820710062033	0.18081415222754	50.433987603831	0.00090776555227454	6.8667418350757e-57	0.81827808222019	0.73566295094587	0.18081415222754	1.1535716854324e+44	0.00090776555227454	n0	/public4/group_crf/home/cuirf/deepsea/cellpaper/hyphy/Relax_Ilyophis/hyphytmp/34092972/	0.901400901942289
N1.HOG0024202	Success	OG0011152	459	0.14446555041228	-31952.531539633	-31274.905686886	-31273.840818434	0.22015933037983	2.1297369035019	0.0005529521276085	0.81217190588063	0.79720653887224	0.17999366810074	23.079665274742	0.0078344260186345	0.1918104519017	0.81217190588063	0.95132717945922	0.17999366810074	1.9958490662528	0.0078344260186345	n0	/public4/group_crf/home/cuirf/deepsea/cellpaper/hyphy/Relax_Ilyophis/hyphytmp/31442530/	0.471830148725789
N1.HOG0018454	Success	OG0006327	3676	1	-213121.72132804	-210963.81775878	-210963.81775878	1	0	0.016242157403117	0.78069336553649	0.58868787882789	0.21676615784263	110.30149073768	0.0025404766208727	0.016242157403117	0.78069336553649	0.58868787882789	0.21676615784263	110.30149073768	0.0025404766208727	n0	/public4/group_crf/home/cuirf/deepsea/cellpaper/hyphy/Relax_Ilyophis/hyphytmp/83662130/	1
N1.HOG0015699	Success	OG0004667	255	0.54456068794	-13517.504591137	-13388.408764845	-13388.225188761	1.4138485858345	0.3671521672477	0.011802144671597	0.7287940299639	0.50839127161164	0.26975304917786	9999999171.5964	0.0014529208582446	0.0018795102263288	0.7287940299639	0.38424531321456	0.26975304917786	137557985629610	0.0014529208582446	n136	/public4/group_crf/home/cuirf/deepsea/cellpaper/hyphy/Relax_Ilyophis/hyphytmp/10258365/	0.868667554428714
N1.HOG0012525	Success	OG0002970	782	0.0028313069931734	-45465.347866818	-44758.362664288	-44753.90610935	0.47278998422372	8.9131098762882	0.00067388137229717	0.70162638554887	0.30227130637599	0.29494811210313	9999999171.5964	0.0034255023480065	0.031665475950575	0.70162638554887	0.56798500379205	0.29494811210313	53444.107050016	0.0034255023480065	n3	/public4/group_crf/home/cuirf/deepsea/cellpaper/hyphy/Relax_Ilyophis/hyphytmp/94102034/	0.0371249684658721
N1.HOG0009536	Success	OG0001771	342	0.37462930225393	-23778.302489995	-23142.940739812	-23142.546613971	0.78350605034412	0.78825168305048	0.00039164569378309	0.5070546240101	0.11888830184514	0.48165668721874	24.540926145336	0.011288688771161	0.0021404807678579	0.5070546240101	0.1885236796237	0.48165668721874	12.27405224191	0.011288688771161	n1	/public4/group_crf/home/cuirf/deepsea/cellpaper/hyphy/Relax_Ilyophis/hyphytmp/21651667/	0.742032429261038
N1.HOG0000950	Success	OG0000082	159	0.081967571605432	-9322.981336493	-9272.642658811	-9271.1299337357	1.4664947296235	3.0254501505442	9.8779393860632e-05	0.46033257427871	0.16543905129799	0.5061940037294	1.2574085667196	0.033473421991893	1.3372090956102e-06	0.46033257427871	0.071472140769912	0.5061940037294	1.3992059334284	0.033473421991893	n859	/public4/group_crf/home/cuirf/deepsea/cellpaper/hyphy/Relax_Ilyophis/hyphytmp/61336964/	0.354360358563732
N1.HOG0025873	Success	OG0012783	94	0.25922158614817	-8347.2734590035	-8133.249985705	-8132.6135310019	0.50229864638174	1.2729094060869	4.8771678090545e-05	0.35275879720964	0.12553444621331	0.49624197810159	3.0381318784434	0.15099922468877	0.0068260972549642	0.35275879720964	0.35262234574191	0.49624197810159	1.7474817659354	0.15099922468877	n0	/public4/group_crf/home/cuirf/deepsea/cellpaper/hyphy/Relax_Ilyophis/hyphytmp/45333492/	0.623932668382054
N1.HOG0024334	Success	OG0011281	215	0.00070064830565375	-20719.877329899	-20368.442484305	-20362.69872121	3.0852657250824e-06	11.487526190489	0	0.44480883471256	0.095058840158397	0.48343391960165	2.3636921322273	0.071757245685788	0	0.44480883471256	0.99999273959638	0.48343391960165	1.0000026540258	0.071757245685788	n0	/public4/group_crf/home/cuirf/deepsea/cellpaper/hyphy/Relax_Ilyophis/hyphytmp/50706974/	0.0124929403955793
N1.HOG0022693	Success	OG0009712	276	0.39306706870981	-21388.702470641	-20891.289839722	-20890.925123271	0.62377639552747	0.72943290241528	0.00018379308217307	0.48952615056581	0.063662007765598	0.48358956434324	2.3481738758709	0.026884285090948	0.0046749471878723	0.48952615056581	0.17942740842075	0.48358956434324	1.7031495352287	0.026884285090948	n0	/public4/group_crf/home/cuirf/deepsea/cellpaper/hyphy/Relax_Ilyophis/hyphytmp/21844484/	0.755887461951456
N1.HOG0020778	Success	OG0008027	831	0.1199175719623	-55654.405945971	-54764.619684927	-54763.410486338	0.5449994288262	2.4183971780003	0.0029488804019684	0.75727614936655	0.72184204921687	0.2376661464363	34.742625540492	0.005057704197155	0.041779630718415	0.75727614936655	0.83724211758979	0.2376661464363	6.9146349381484	0.005057704197155	n0	/public4/group_crf/home/cuirf/deepsea/cellpaper/hyphy/Relax_Ilyophis/hyphytmp/81350729/	0.430884260469934
N1.HOG0016533	Success	OG0005141	221	0.047805251593456	-16057.738881537	-15744.740307679	-15742.78189812	0.58281353615627	3.9168191190693	0.0025269721241563	0.57029274216883	0.1003871495297	0.41065199919617	6.2887562566107	0.019055258634995	0.03063376553996	0.57029274216883	0.2619174877729	0.41065199919617	2.9202118100865	0.019055258634995	n41	/public4/group_crf/home/cuirf/deepsea/cellpaper/hyphy/Relax_Ilyophis/hyphytmp/71942698/	0.261453068222482
N1.HOG0025996	Success	OG0012904	181	1	-16736.506415057	-16573.842764456	-16573.848090366	1.0813291766809	-0.010651820040948	0.011637896115454	0.77575688281464	0.65843757325792	0.22222214732379	25.032526242997	0.0020209698615685	0.0081016530309164	0.77575688281464	0.63643572210313	0.22222214732379	32.526992860006	0.0020209698615685	n0	/public4/group_crf/home/cuirf/deepsea/cellpaper/hyphy/Relax_Ilyophis/hyphytmp/63227532/	1
N1.HOG0024221	Success	OG0011171	119	0.72231106462505	-12765.56110687	-12537.523094818	-12537.459950257	0.88280418906582	0.12628912349464	9.9008488983839e-06	0.38012081710326	0.12370818932296	0.47813129146734	2.4235183709946	0.1417478914294	3.8208383135064e-05	0.38012081710326	0.15803946467682	0.47813129146734	2.184695018301	0.1417478914294	n0	/public4/group_crf/home/cuirf/deepsea/cellpaper/hyphy/Relax_Ilyophis/hyphytmp/84208384/	0.945991864963526
