V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	fdr
N1.HOG0023767	Success	OG0010732	164	0.6218384142022	-5813.8651808192	-5721.9311981752	-5721.8095521124	0.9457618796544	0.24329212548764	0.00010721194389049	0.56735098925361	0.17315225236899	0.43088050819564	9999999171.5964	0.0017685025507492	0.00017601728548161	0.56735098925361	0.19042956315743	0.43088050819564	2868261625.4762	0.0017685025507492	n51	/public4/group_crf/home/cuirf/deepsea/cellpaper/hyphy/Relax_Macrourus_sp/hyphytmp/51181692/	0.908434009863418
N1.HOG0021948	Success	OG0009031	183	0.87239982851152	-16178.545428433	-15865.30817166	-15865.295273721	0.92038402188898	0.025795877878409	0.00038723981901794	0.33319508239434	0.11941341602663	0.55490542693945	2.5044846320331	0.11189949066622	0.00072382123071186	0.33319508239434	0.14142768764452	0.55490542693945	2.3279519820794	0.11189949066622	n0	/public4/group_crf/home/cuirf/deepsea/cellpaper/hyphy/Relax_Macrourus_sp/hyphytmp/44480376/	1
N1.HOG0006640	Success	OG0000991	134	8.5432549923325e-11	-5549.627911506	-5356.1837046555	-5335.1190438497	43.887030392294	42.129321611525	0	0.34131607819713	0.0019636309597542	0.41345288146807	2.4134560421943	0.2452310403348	0	0.34131607819713	1.5864861339405e-119	0.41345288146807	62073563262413472	0.2452310403348	n132	/public4/group_crf/home/cuirf/deepsea/cellpaper/hyphy/Relax_Macrourus_sp/hyphytmp/93669398/	7.45041222173971e-10
N1.HOG0002282	Success	OG0000257	65	4.4598452813016e-05	-5867.8029478306	-5726.4346437847	-5718.102190499	9.9653997362866	16.664906571414	0.00020391607072954	0.6359575295623	0.1539280134224	0.26771035374854	2.3945316264306	0.096332116689156	1.6680478083278e-37	0.6359575295623	7.9670156024555e-09	0.26771035374854	6012.9091602202	0.096332116689156	n481	/public4/group_crf/home/cuirf/deepsea/cellpaper/hyphy/Relax_Macrourus_sp/hyphytmp/67830484/	0.000217054226438418
N1.HOG0009150	Success	OG0001662	156	0.0256213567135	-12366.427390572	-11881.817032223	-11879.326336119	3.7358027560011	4.9813922075591	1.8778077289152e-05	0.22745915670149	0.040466489459729	0.74296248634815	76.972990281104	0.029578356950351	2.2044123562409e-18	0.22745915670149	6.2572519581977e-06	0.74296248634815	11142638.440433	0.029578356950351	n25	/public4/group_crf/home/cuirf/deepsea/cellpaper/hyphy/Relax_Macrourus_sp/hyphytmp/63922510/	0.0797418312206395
N1.HOG0021303	Success	OG0008464	190	0.46854020548093	-16024.238322648	-15805.468183427	-15805.205475114	0.18472422424446	0.5254166249033	3.1898134638776e-05	0.54788914207812	0.40280406813392	0.44422307548736	19.941635482097	0.0078877824345119	0.14771905836837	0.54788914207812	0.84537863421875	0.44422307548736	1.7381902142175	0.0078877824345119	n0	/public4/group_crf/home/cuirf/deepsea/cellpaper/hyphy/Relax_Macrourus_sp/hyphytmp/16058633/	0.755114515024613
N1.HOG0002346	Success	OG0000270	103	0.25435487267606	-6707.7494570693	-6506.7263327382	-6506.0767203417	0.35885578936985	1.2992247930833	0.00033237442264164	0.48738396618363	0.046597856750974	0.45182972001245	2.8973238901054	0.060786313803928	0.056463256875986	0.48738396618363	0.33276328959573	0.45182972001245	1.4648404200106	0.060786313803928	n437	/public4/group_crf/home/cuirf/deepsea/cellpaper/hyphy/Relax_Macrourus_sp/hyphytmp/56877276/	0.497701220111015
N1.HOG0024552	Success	OG0011496	216	0.0058125213484026	-21578.546556673	-21233.883967172	-21230.080204709	0	7.6075249261994	0	0.66052414078307	0.7571042858928	0.33338938542854	21.647245207703	0.0060864737883834	1	0.66052414078307	1	0.33338938542854	1	0.0060864737883834	n0	/public4/group_crf/home/cuirf/deepsea/cellpaper/hyphy/Relax_Macrourus_sp/hyphytmp/39262845/	0.0211118640096314
N1.HOG0018958	Success	OG0006678	162	0.6936232758834	-9618.9159346207	-9349.1765809753	-9349.0989855135	0.60206555679012	0.15519092372779	2.7613726247941e-06	0.63545259983394	0.074760409918	0.34103868622829	5.4826114613898	0.023508713937775	0.00044997961220516	0.63545259983394	0.20983431392989	0.34103868622829	2.7856009531027	0.023508713937775	n0	/public4/group_crf/home/cuirf/deepsea/cellpaper/hyphy/Relax_Macrourus_sp/hyphytmp/31321039/	0.964943622342008
N1.HOG0016277	Success	OG0005004	221	1.072575007699e-07	-13099.889348132	-12799.611676938	-12785.492495189	1.9655342948134e-06	28.238363496977	0	0.43368498624124	0.043045618698083	0.5622997699588	436.52320633792	0.0040152437999594	0	0.43368498624124	0.99999381744116	0.5622997699588	1.0000119482429	0.0040152437999594	n93	/public4/group_crf/home/cuirf/deepsea/cellpaper/hyphy/Relax_Macrourus_sp/hyphytmp/70525825/	7.28333542777424e-07
N1.HOG0009262	Success	OG0001683	80	0.67358887024732	-6502.072063476	-6330.6958744385	-6330.6071580803	0.72626441001093	0.17743271631298	0.00062160389834865	0.51828022778673	0.19346683268983	0.43443865073639	7.2300223132958	0.04728112147688	0.0046907592160729	0.51828022778673	0.30331068258172	0.43443865073639	4.2069034220927	0.04728112147688	n125	/public4/group_crf/home/cuirf/deepsea/cellpaper/hyphy/Relax_Macrourus_sp/hyphytmp/78417506/	0.95480666591163
N1.HOG0025431	Success	OG0012354	120	0.37373408928658	-9321.2917067839	-9229.7021995201	-9229.3065938421	0.17746069872061	0.79121135600872	8.9976356875891e-05	0.75840886159841	0.5848583758607	0.24038002514206	60.789647822421	0.0012111132595371	0.19143299753916	0.75840886159841	0.90920257474651	0.24038002514206	2.0728107488079	0.0012111132595371	n0	/public4/group_crf/home/cuirf/deepsea/cellpaper/hyphy/Relax_Macrourus_sp/hyphytmp/74745227/	0.650532082466408
N1.HOG0008974	Success	OG0001605	50	2.4115950170156e-07	-5207.7034673225	-5096.9882380322	-5083.6525165191	7.0536143693772e-06	26.671443026149	0	0.50940955282618	0.14079668749168	0.44692468149688	3.9662993599268	0.043665765676937	0	0.50940955282618	0.99998617191941	0.44692468149688	1.0000097187535	0.043665765676937	n1	/public4/group_crf/home/cuirf/deepsea/cellpaper/hyphy/Relax_Macrourus_sp/hyphytmp/11240332/	1.60586055784217e-06
N1.HOG0025562	Success	OG0012483	92	0.0012082181930358	-7868.4753536908	-7729.3349509879	-7724.0960837032	16.113732855652	10.477734569453	2.4660127898381e-05	0.48718656904054	0.035665544708824	0.49660997734543	2.9312564988326	0.016203453614034	5.5955613893168e-75	0.48718656904054	4.691642467602e-24	0.49660997734543	33572256.444105	0.016203453614034	n0	/public4/group_crf/home/cuirf/deepsea/cellpaper/hyphy/Relax_Macrourus_sp/hyphytmp/15342061/	0.00493044858820785
N1.HOG0027405	Success	OG0014216	21	0.36117013699528	-1240.0608801181	-1227.6311472935	-1227.2142370852	45.826522046491	0.83382041668847	8.7865760695362e-06	0.21250363940816	0.13041817463781	0.74680358118283	12.248877288355	0.04069277940901	1.9626406352334e-232	0.21250363940816	2.877549046637e-41	0.74680358118283	7.3058094214965e+49	0.04069277940901	n0	/public4/group_crf/home/cuirf/deepsea/cellpaper/hyphy/Relax_Macrourus_sp/hyphytmp/51241032/	0.635086320075624
N1.HOG0021528	Success	OG0008657	96	0.0031247639547458	-8196.9235251571	-7965.5213798489	-7961.154805435	1.8485487144561e-06	8.7331488278596	0	0.44972142151018	0.04663705431378	0.52541099203127	9.4460632915245	0.024867586458546	0	0.44972142151018	0.99999433354896	0.52541099203127	1.000004151106	0.024867586458546	n10	/public4/group_crf/home/cuirf/deepsea/cellpaper/hyphy/Relax_Macrourus_sp/hyphytmp/73331559/	0.0119562237733926
N1.HOG0016779	Success	OG0005282	87	0.608108123014	-5940.0145536321	-5847.82566717	-5847.6941976326	0.82207648539724	0.26293907496256	0	0.41707347354049	0.15020976144249	0.52578170446774	3.6613291245648	0.057144821991776	0	0.41707347354049	0.21046646852928	0.52578170446774	2.9063919321912	0.057144821991776	n0	/public4/group_crf/home/cuirf/deepsea/cellpaper/hyphy/Relax_Macrourus_sp/hyphytmp/17277282/	0.895521527528606
N1.HOG0010377	Success	OG0002055	154	0.64668800033701	-11504.758673344	-11265.737952867	-11265.632902206	0.48193386129299	0.21010132219817	1.2395178524328e-05	0.51597865704164	0.1030154306675	0.46556769744304	4.2360209676146	0.018453645515323	0.004317897899573	0.51597865704164	0.33441379591112	0.46556769744304	2.0051752642877	0.018453645515323	n121	/public4/group_crf/home/cuirf/deepsea/cellpaper/hyphy/Relax_Macrourus_sp/hyphytmp/60206487/	0.928451427495327
N1.HOG0006566	Success	OG0000974	65	0.62878553834518	-4238.3829329052	-4176.5099940764	-4176.3931384482	0.27446558577452	0.23371125637459	2.5429097856474e-09	0.43965066344146	0.024168583231242	0.50161869094345	1	0.058730645615097	0.0043758167412046	0.43965066344146	0.359963189724	0.50161869094345	1	0.058730645615097	n31	/public4/group_crf/home/cuirf/deepsea/cellpaper/hyphy/Relax_Macrourus_sp/hyphytmp/74041393/	0.914693949938204
N1.HOG0027097	Success	OG0013936	233	0.99999784778754	-17040.94413174	-16554.68903357	-16554.68903357	1	7.2759576141834e-12	0.001441506239867	0.51988168801464	0.15539540399866	0.45952325552897	18.61249665714	0.02059505645639	0.001441506239867	0.51988168801464	0.15539540399866	0.45952325552897	18.61249665714	0.02059505645639	n0	/public4/group_crf/home/cuirf/deepsea/cellpaper/hyphy/Relax_Macrourus_sp/hyphytmp/16564792/	1
N1.HOG0025272	Success	OG0012195	67	0.12238668891552	-6031.4357478456	-5941.2694041046	-5940.0761497711	0.078329628315457	2.386508666963	0.036146689119802	0.81668882558321	1	0.17674289969273	40.941656879924	0.0065682747240597	0.7709994059416	0.81668882558321	1	0.17674289969273	1.3374585077121	0.0065682747240597	n0	/public4/group_crf/home/cuirf/deepsea/cellpaper/hyphy/Relax_Macrourus_sp/hyphytmp/22675067/	0.291623206042806
N1.HOG0027723	Success	OG0014524	31	0.0046400227119896	-2119.4853832221	-2112.4766262684	-2108.4692971014	1.6456496910248e-06	8.0146583338983	0	0.51285115913958	0.36606936042077	0.48714884086042	1582.3633325844	0	0	0.51285115913958	0.99999834623458	0.48714884086042	1.0000121230396	0	n0	/public4/group_crf/home/cuirf/deepsea/cellpaper/hyphy/Relax_Macrourus_sp/hyphytmp/23474968/	0.0171063498266054
N1.HOG0016067	Success	OG0004870	378	1	-27964.965763217	-27521.116415866	-27521.116415866	0.92505526333645	0	0.00049234603294736	0.44170806910456	0.10581478153409	0.51131354151563	3.0401124120621	0.04697838937981	0.00087129929688557	0.44170806910456	0.12521358710172	0.51131354151563	2.7970459781271	0.04697838937981	n118	/public4/group_crf/home/cuirf/deepsea/cellpaper/hyphy/Relax_Macrourus_sp/hyphytmp/23762350/	1
N1.HOG0025910	Success	OG0012818	106	0.81406446331878	-7334.1628841095	-7215.6697566653	-7215.6421004658	1.4600197444911	0.055312399057584	0	0.43490587507564	0.048036794373251	0.53377610317775	1.4524132349148	0.031318021746603	0	0.43490587507564	0.011886993758909	0.53377610317775	1.7244670042424	0.031318021746603	n0	/public4/group_crf/home/cuirf/deepsea/cellpaper/hyphy/Relax_Macrourus_sp/hyphytmp/68782534/	1
N1.HOG0027402	Success	OG0014213	99	0.37748479249973	-8815.06875945	-8691.0253619945	-8690.6359234605	1.9754413451993	0.77887706799083	7.4426469819762e-06	0.53411482021029	0.42059225140602	0.45564027552979	27.54084648769	0.010244904259918	7.4028392042241e-11	0.53411482021029	0.18070076704669	0.45564027552979	699.182683856	0.010244904259918	n0	/public4/group_crf/home/cuirf/deepsea/cellpaper/hyphy/Relax_Macrourus_sp/hyphytmp/46829180/	0.655069569206602
N1.HOG0025420	Success	OG0012343	183	0.38272952536299	-12340.789693606	-12170.001801548	-12169.620843461	0.5411325452552	0.76191617423319	0.0037717618982792	0.79685783785902	0.25432828903738	0.20126986116609	9999999171.5964	0.0018723009748881	0.048819039661158	0.79685783785902	0.47669402032095	0.20126986116609	257825.24142066	0.0018723009748881	n0	/public4/group_crf/home/cuirf/deepsea/cellpaper/hyphy/Relax_Macrourus_sp/hyphytmp/64478543/	0.662164475904952
N1.HOG0007721	Success	OG0001232	93	0.00018200540777891	-7337.3871427067	-7281.0999811051	-7274.095830916	5.4935385897489e-06	14.00830037818	0	0.45130312177618	0.31925763545486	0.53933042031673	6.1793754441419	0.0093664579070949	0	0.45130312177618	0.99999372773426	0.53933042031673	1.000010004977	0.0093664579070949	n159	/public4/group_crf/home/cuirf/deepsea/cellpaper/hyphy/Relax_Macrourus_sp/hyphytmp/94604272/	0.000827209763397268
N1.HOG0008491	Success	OG0001451	64	0.55037097390444	-3719.1271101342	-3665.1854963089	-3665.0071698077	1.0485282690073	0.35665300241635	6.1474062705406e-05	0.30427602208783	0.081220408804898	0.66966695506375	3.0102313991462	0.026057022848423	3.8399398738228e-05	0.30427602208783	0.071904009678892	0.66966695506375	3.1755978941211	0.026057022848423	n3	/public4/group_crf/home/cuirf/deepsea/cellpaper/hyphy/Relax_Macrourus_sp/hyphytmp/94304413/	0.843391195725252
N1.HOG0013688	Success	OG0003575	77	0.11194826347091	-8417.791823558	-8265.725001445	-8264.4617513181	1.7789834365853	2.5265002538727	7.9629051946041e-05	0.27587959642754	0.24135071288637	0.63573568777871	6.1708228753268	0.088384715793755	5.1059219401691e-08	0.27587959642754	0.079752087568349	0.63573568777871	25.468727687388	0.088384715793755	n94	/public4/group_crf/home/cuirf/deepsea/cellpaper/hyphy/Relax_Macrourus_sp/hyphytmp/90690749/	0.271739573744581
N1.HOG0002541	Success	OG0000290	462	2.0616841567289e-13	-35889.723980494	-34779.67392338	-34752.701235091	1.4822788349497e-06	53.945376576361	0	0.55523777325127	0.14625887775745	0.42490647276067	10.385301012798	0.019855753988058	0	0.55523777325127	0.99999715050518	0.42490647276067	1.0000034691187	0.019855753988058	n263	/public4/group_crf/home/cuirf/deepsea/cellpaper/hyphy/Relax_Macrourus_sp/hyphytmp/59116070/	2.21373336328766e-12
