V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	fdr
N1.HOG0021463	Success	OG0008603	226	0.74562246925753	-22425.98860739	-21988.870806388	-21988.818183244	0.86091469711015	0.10524628854182	0.00059977715963087	0.41459947341283	0.10844367781354	0.55421511844981	5.0872109002248	0.03118540813736	0.0016831552289985	0.41459947341283	0.14770430341697	0.55421511844981	4.057128783752	0.03118540813736	n0	/public4/group_crf/home/cuirf/deepsea/cellpaper/hyphy/Relax_Anoplogaster_cornuta/hyphytmp/81445203/	0.974859150744473
N1.HOG0019304	Success	OG0006920	380	0.020116834984467	-26100.119202156	-25683.793453213	-25681.092589661	0.46003554291718	5.4017271042685	0.00021247619057863	0.44249048125971	0.07424034977191	0.54349435556879	6.3176837750182	0.014015163171503	0.020437707848956	0.44249048125971	0.30231121834933	0.54349435556879	2.3349903001196	0.014015163171503	n0	/public4/group_crf/home/cuirf/deepsea/cellpaper/hyphy/Relax_Anoplogaster_cornuta/hyphytmp/85388953/	0.0671669531712783
N1.HOG0013877	Success	OG0003676	286	0.028137849849979	-23764.479888791	-23267.828890015	-23265.419089266	2.5910199508588	4.8196014986315	2.4288862628802e-05	0.5268376915805	0.12278446455996	0.46441921016714	6.4870150342874	0.0087430982523561	1.1053452129982e-12	0.5268376915805	0.0043646802219053	0.46441921016714	127.06459262356	0.0087430982523561	n1	/public4/group_crf/home/cuirf/deepsea/cellpaper/hyphy/Relax_Anoplogaster_cornuta/hyphytmp/56316400/	0.0900897728626129
N1.HOG0006750	Success	OG0001010	145	0.38519217916416	-6492.4339843159	-6365.0742774214	-6364.6972447746	0.88385738016912	0.75406529364591	0.00050722811090001	0.50040309962061	0.052001022969194	0.4519909570534	3.0381423568391	0.047605943325987	0.0012242486485928	0.50040309962061	0.073305680630996	0.4519909570534	2.6702796631702	0.047605943325987	n146	/public4/group_crf/home/cuirf/deepsea/cellpaper/hyphy/Relax_Anoplogaster_cornuta/hyphytmp/18510208/	0.684450182652893
N1.HOG0002067	Success	OG0000223	131	6.1528560024726e-13	-9135.497434288	-8900.9923539059	-8875.0936591392	7.2780651773339	51.797389533516	0	0.26948872130561	0.031395175580269	0.5387657629845	2.0320172871937	0.19174551570988	0	0.26948872130561	1.1483395796921e-11	0.5387657629845	174.22708683221	0.19174551570988	n402	/public4/group_crf/home/cuirf/deepsea/cellpaper/hyphy/Relax_Anoplogaster_cornuta/hyphytmp/27893369/	5.39315425542174e-12
N1.HOG0013164	Success	OG0003305	216	0.97156034832195	-16352.497404028	-15716.840930186	-15716.840294676	0.98011132311647	0.0012710200644506	0	0.52051405856448	0.057850305970268	0.42165782420305	3.7732566147837	0.057828117232471	0	0.52051405856448	0.061224008847394	0.42165782420305	3.6749058501636	0.057828117232471	n2	/public4/group_crf/home/cuirf/deepsea/cellpaper/hyphy/Relax_Anoplogaster_cornuta/hyphytmp/37021181/	1
N1.HOG0006391	Success	OG0000944	197	0.79163522955487	-11234.257161106	-11066.176404532	-11066.141506941	0.97158523533106	0.069795181232621	0	0.44668847282716	0.011392545645685	0.4191769595822	1.126750256094	0.13413456759064	0	0.44668847282716	0.012937234212767	0.4191769595822	1.1229359728765	0.13413456759064	n254	/public4/group_crf/home/cuirf/deepsea/cellpaper/hyphy/Relax_Anoplogaster_cornuta/hyphytmp/91533762/	0.993051915158161
N1.HOG0001525	Success	OG0000153	48	0.86850174800508	-1811.7752800429	-1787.1226582207	-1787.1089528525	1.1845748929036	0.027410736341608	0.0024088628328311	0.6131501942959	0.14640931312514	0.32885174803603	1.9621036885294	0.057998057668069	0.00079169939701336	0.6131501942959	0.10269602547044	0.32885174803603	2.222035932073	0.057998057668069	n1	/public4/group_crf/home/cuirf/deepsea/cellpaper/hyphy/Relax_Anoplogaster_cornuta/hyphytmp/31738878/	1
N1.HOG0025994	Success	OG0012902	192	0.059244233364017	-16672.219806389	-16457.261526626	-16455.482318425	2.8368377498611	3.5584164021857	0.0087362625888381	0.8203534478623	0.92529501081016	0.17222135109803	4.4160728455855	0.0074252010396688	1.4450237076175e-06	0.8203534478623	0.80231046404923	0.17222135109803	67.586992824483	0.0074252010396688	n0	/public4/group_crf/home/cuirf/deepsea/cellpaper/hyphy/Relax_Anoplogaster_cornuta/hyphytmp/43592174/	0.1697738053215
N1.HOG0016533	Success	OG0005141	221	0.75947132650811	-16058.728936135	-15742.870543611	-15742.823672013	1.0698776246829	0.093743194629496	0.00075815814769845	0.55506837597124	0.095228382823625	0.42362477132761	5.459226065649	0.021306852701149	0.00045890715965807	0.55506837597124	0.080798822471589	0.42362477132761	6.1466721242295	0.021306852701149	n41	/public4/group_crf/home/cuirf/deepsea/cellpaper/hyphy/Relax_Anoplogaster_cornuta/hyphytmp/93814699/	0.982559119360128
N1.HOG0025996	Success	OG0012904	181	0.50967048809027	-16734.239704942	-16565.626500984	-16565.409129204	0.89148629943891	0.43474355981016	0.00099034736868389	0.3184698188686	0.059694434899158	0.55762663703511	1.1394103713639	0.12390354409629	0.0020979047294292	0.3184698188686	0.081051637511452	0.55762663703511	1.1233875163126	0.12390354409629	n0	/public4/group_crf/home/cuirf/deepsea/cellpaper/hyphy/Relax_Anoplogaster_cornuta/hyphytmp/41890139/	0.808342487178144
N1.HOG0024221	Success	OG0011171	119	0.98243631063825	-12761.820956893	-12537.523904007	-12537.523661685	0.99205150425443	0.00048464253632119	7.2015990203967e-05	0.37935524475091	0.12479637552387	0.47964699482974	2.426476500006	0.14099776041934	7.7688394237956e-05	0.37935524475091	0.12687784892281	0.47964699482974	2.4094399603223	0.14099776041934	n0	/public4/group_crf/home/cuirf/deepsea/cellpaper/hyphy/Relax_Anoplogaster_cornuta/hyphytmp/20358014/	1
N1.HOG0022444	Success	OG0009482	312	0.43205825831634	-22610.327240252	-22405.418823327	-22405.110181187	0.75083910862083	0.61728428009519	0.00051085322226405	0.54642988164851	0.056969201956423	0.44650272184346	2.8283237613207	0.007067396508033	0.0033764475343138	0.54642988164851	0.11632845195126	0.44650272184346	2.182859200366	0.007067396508033	n0	/public4/group_crf/home/cuirf/deepsea/cellpaper/hyphy/Relax_Anoplogaster_cornuta/hyphytmp/98634542/	0.733129782343572
N1.HOG0020502	Success	OG0007798	507	0.0034693455849231	-36959.873676786	-36317.922130855	-36313.650843537	0.21814555489879	8.5425746351102	0.00014662380681258	0.69749728970552	0.37406160930724	0.29947624142525	62.682193497337	0.0030264688692302	0.14577214733259	0.69749728970552	0.80693665531704	0.29947624142525	2.4662608882969	0.0030264688692302	n0	/public4/group_crf/home/cuirf/deepsea/cellpaper/hyphy/Relax_Anoplogaster_cornuta/hyphytmp/95464892/	0.0134184262657948
N1.HOG0027918	Success	OG0014709	58	0.07973165613405	-3883.296404901	-3833.9462964705	-3832.4111148669	18.391051947848	3.0703632072527	0	0.65655267883593	0.97332672235462	0.32338603972832	7.184440658057	0.020061281435746	0	0.65655267883593	0.60822485852818	0.32338603972832	5622991810966938	0.020061281435746	n0	/public4/group_crf/home/cuirf/deepsea/cellpaper/hyphy/Relax_Anoplogaster_cornuta/hyphytmp/29988644/	0.215396644291622
N1.HOG0022315	Success	OG0009370	187	4.4458836612193e-10	-16757.45974101	-16334.819831968	-16315.366561447	4.8869858766079	38.906541042365	1.1396710715262e-05	0.48641763139196	0.050443776503623	0.42436234326312	2.3145940432847	0.08922002534492	6.959072354744e-25	0.48641763139196	4.5776125059139e-07	0.42436234326312	60.420366043181	0.08922002534492	n0	/public4/group_crf/home/cuirf/deepsea/cellpaper/hyphy/Relax_Anoplogaster_cornuta/hyphytmp/96174257/	3.15615127643108e-09
N1.HOG0011910	Success	OG0002670	358	0.1978194421575	-27180.054794651	-26764.237699374	-26763.408499192	0.65113071001786	1.6584003630051	7.1179242738779e-05	0.46003297159681	0.12099434802612	0.49689928978916	2.9091572131978	0.043067738614031	0.0019922319492338	0.46003297159681	0.25279016752458	0.49689928978916	2.0043476937022	0.043067738614031	n120	/public4/group_crf/home/cuirf/deepsea/cellpaper/hyphy/Relax_Anoplogaster_cornuta/hyphytmp/69937014/	0.436366848203835
N1.HOG0027198	Success	OG0014025	50	0.077821401671739	-4319.916460058	-4275.1096324566	-4273.5547207948	0.27323494607417	3.1098233235771	0.00059044806884464	0.30909829535059	0.064875330222632	0.60165719640286	1.4403301444236	0.089244508246546	0.1311517251764	0.30909829535059	0.47360756247595	0.60165719640286	1.104834862437	0.089244508246546	n0	/public4/group_crf/home/cuirf/deepsea/cellpaper/hyphy/Relax_Anoplogaster_cornuta/hyphytmp/14949416/	0.211263475277464
N1.HOG0018154	Success	OG0006125	549	0.62596627953154	-33164.283033157	-32631.308512756	-32631.18972745	0.8998231431749	0.23757061154174	2.7786946362277e-05	0.24321631567727	0.090800407703428	0.74833065230616	15.063885871516	0.0084530320165758	7.9480854636607e-05	0.24321631567727	0.11546843721553	0.74833065230616	11.479817628804	0.0084530320165758	n0	/public4/group_crf/home/cuirf/deepsea/cellpaper/hyphy/Relax_Anoplogaster_cornuta/hyphytmp/35343870/	0.903179917609793
N1.HOG0015299	Success	OG0004433	156	0.11484668552352	-13788.428860615	-13618.064397458	-13616.821283507	0.1255909671292	2.4862279025656	0.031841050324664	0.66073987243153	0.91658881128614	0.32225279036799	8.5035924269057	0.017007337200479	0.6486176134103	0.66073987243153	0.9891210976889	0.32225279036799	1.3084275170812	0.017007337200479	n4	/public4/group_crf/home/cuirf/deepsea/cellpaper/hyphy/Relax_Anoplogaster_cornuta/hyphytmp/59834386/	0.290152740458512
N1.HOG0025977	Success	OG0012885	218	0.82727380664376	-21522.772934333	-21369.78603372	-21369.762228246	0.86719976615576	0.047610947869543	0.026321986371329	0.69093372574692	0.78344628132039	0.30502306105766	26.674302561393	0.0040432131954201	0.042667845248726	0.69093372574692	0.8092539416295	0.30502306105766	17.246762362522	0.0040432131954201	n0	/public4/group_crf/home/cuirf/deepsea/cellpaper/hyphy/Relax_Anoplogaster_cornuta/hyphytmp/95596064/	1
N1.HOG0027392	Success	OG0014203	122	0.085872055119638	-6640.4599521437	-6489.4239930566	-6487.9489412755	48.438577875275	2.9501035621361	0.011894293315265	0.47724448717155	0.465060245257	0.50627864440377	171.67630558809	0.016476868424676	5.917537615472e-94	0.47724448717155	7.8454756923954e-17	0.50627864440377	1.762754152633e+108	0.016476868424676	n0	/public4/group_crf/home/cuirf/deepsea/cellpaper/hyphy/Relax_Anoplogaster_cornuta/hyphytmp/52534164/	0.229336185668072
N1.HOG0011310	Success	OG0002417	301	0.79551013569986	-23037.500515025	-22557.444888746	-22557.411306237	0.97621696656951	0.067165018554078	0.00017181638436065	0.48667345429157	0.035187564891544	0.46346538755319	2.7891566744524	0.049861158155242	0.00021115732943744	0.48667345429157	0.038103115486246	0.46346538755319	2.721937903815	0.049861158155242	n149	/public4/group_crf/home/cuirf/deepsea/cellpaper/hyphy/Relax_Anoplogaster_cornuta/hyphytmp/72188445/	0.994443612672342
N1.HOG0007876	Success	OG0001270	374	2.2204460492503e-16	-23733.18990103	-22927.101170576	-22893.245263151	3.9987978641306	67.711814848975	0	0.5247644534241	0.00075548683639075	0.42827670395431	3.0432763959148	0.04695884262159	0	0.5247644534241	3.2859458460469e-13	0.42827670395431	85.661277761127	0.04695884262159	n265	/public4/group_crf/home/cuirf/deepsea/cellpaper/hyphy/Relax_Anoplogaster_cornuta/hyphytmp/63955306/	2.4793121213237e-15
N1.HOG0019272	Success	OG0006892	377	0	-29684.603090089	-29010.685660203	-28954.101965177	5.3003238614753e-07	113.1673900533	0	0.39545647267397	0.081312280485373	0.57928664955297	7.2307149937218	0.02525687777306	0	0.39545647267397	0.99999866990676	0.57928664955297	1.0000010485837	0.02525687777306	n9	/public4/group_crf/home/cuirf/deepsea/cellpaper/hyphy/Relax_Anoplogaster_cornuta/hyphytmp/16126262/	0
N1.HOG0016801	Success	OG0005300	112	5.5511151231258e-16	-7815.0960097146	-7688.5229736431	-7655.7752614022	33.121373049355	65.495424481813	0.0013932234900278	0.83756668095833	0.9993684331188	0	1.1900681935269	0.16243331904167	2.5471064921062e-95	0.83756668095833	0.97929243740708	0	318.45155516896	0.16243331904167	n0	/public4/group_crf/home/cuirf/deepsea/cellpaper/hyphy/Relax_Anoplogaster_cornuta/hyphytmp/98071835/	6.00222764164746e-15
N1.HOG0001997	Success	OG0000217	408	0.063853834669427	-28789.259050111	-27918.239187873	-27916.522014525	0.95908937739867	3.434346696311	6.379601293252e-05	0.4287292214456	0.03171301504097	0.54325348659036	5.4741802292293	0.028017291964041	9.4715715801873e-05	0.4287292214456	0.036521855947517	0.54325348659036	5.1063902016906	0.028017291964041	n286	/public4/group_crf/home/cuirf/deepsea/cellpaper/hyphy/Relax_Anoplogaster_cornuta/hyphytmp/10253515/	0.180858152499002
N1.HOG0026272	Success	OG0013166	164	1	-14601.377433776	-14375.345572638	-14375.461683623	1	-0.23222197010909	0	0.21931864056641	0.012690040917241	0.59701712016048	1.0994794283715	0.18366423927312	0	0.21931864056641	0.012690040917241	0.59701712016048	1.0994794283715	0.18366423927312	n0	/public4/group_crf/home/cuirf/deepsea/cellpaper/hyphy/Relax_Anoplogaster_cornuta/hyphytmp/55328212/	1
N1.HOG0007646	Success	OG0001217	683	0.17814354485997	-39323.862919202	-39035.977517101	-39035.07099527	1.6359303585903	1.8130436630308	0.01178396415024	0.86503504096758	0.46486649726098	0.13324664439909	36.60695911466	0.0017183146333241	0.00069946674098373	0.86503504096758	0.28560919244494	0.13324664439909	361.31105469581	0.0017183146333241	n2	/public4/group_crf/home/cuirf/deepsea/cellpaper/hyphy/Relax_Anoplogaster_cornuta/hyphytmp/75196080/	0.408920409792204
N1.HOG0026954	Success	OG0013807	95	0.35238913741917	-6300.3832798212	-6186.9523913812	-6186.5199738065	0.61314083108852	0.86483514928841	2.1313043698258e-05	0.48136000929074	0.15671532182908	0.51300536134139	21.596523509505	0.0056346293678731	0.0013671047884261	0.48136000929074	0.32098886783498	0.51300536134139	6.5790808065622	0.0056346293678731	n0	/public4/group_crf/home/cuirf/deepsea/cellpaper/hyphy/Relax_Anoplogaster_cornuta/hyphytmp/74472915/	0.647419094124867
N1.HOG0020122	Success	OG0007510	241	0.088722017050451	-20618.78042246	-19946.288890503	-19944.840185635	0.32120699377022	2.8974097363025	0	0.46248200074145	0.10711374553178	0.50685293268132	9.0281675979899	0.030665066577228	0	0.46248200074145	0.48795468830874	0.50685293268132	2.0274272473204	0.030665066577228	n0	/public4/group_crf/home/cuirf/deepsea/cellpaper/hyphy/Relax_Anoplogaster_cornuta/hyphytmp/83660881/	0.235070427436064
N1.HOG0011498	Success	OG0002497	190	0.08608165159013	-13506.353424946	-12949.401984051	-12947.928901954	1.0055467324796	2.9461641946546	0.00013066988200008	0.57621494118137	0.031424341450425	0.41424119392808	535.30685014543	0.0095438648905471	0.00012434632757519	0.57621494118137	0.030826975880773	0.41424119392808	554.29074945446	0.0095438648905471	n113	/public4/group_crf/home/cuirf/deepsea/cellpaper/hyphy/Relax_Anoplogaster_cornuta/hyphytmp/21489106/	0.229619963785437
N1.HOG0007937	Success	OG0001286	266	0.66879233286089	-22771.837694111	-22295.380182701	-22295.288673694	1.0126794435504	0.18301801526832	0.00020518160377124	0.50237672699683	0.063664020902162	0.36432783931954	1.2948930063499	0.13329543368362	0.0001842376508129	0.50237672699683	0.061479185717179	0.36432783931954	1.2991429727037	0.13329543368362	n1	/public4/group_crf/home/cuirf/deepsea/cellpaper/hyphy/Relax_Anoplogaster_cornuta/hyphytmp/34500983/	0.932644538619192
N1.HOG0003751	Success	OG0000469	409	0.42908812190944	-27709.07073882	-27234.180036446	-27233.867391266	1.2484174181715	0.62529036008345	8.8503985642865e-07	0.51551163212733	0.23878196072603	0.48196261958024	10208.867024386	0.0025257482924266	2.7751276388438e-08	0.51551163212733	0.16729626919	0.48196261958024	101129.39256875	0.0025257482924266	n6	/public4/group_crf/home/cuirf/deepsea/cellpaper/hyphy/Relax_Anoplogaster_cornuta/hyphytmp/32110452/	0.731487320916704
N1.HOG0026965	Success	OG0013818	50	1	-4299.1559114306	-4222.5740454025	-4222.5740580868	1	-2.5368626666022e-05	0.069525688599545	0.32862451548438	0.069736536287107	0.50896626533982	2.80713509731	0.1624092191758	0.069525688599545	0.32862451548438	0.069736536287107	0.50896626533982	2.80713509731	0.1624092191758	n0	/public4/group_crf/home/cuirf/deepsea/cellpaper/hyphy/Relax_Anoplogaster_cornuta/hyphytmp/74989502/	1
N1.HOG0023423	Success	OG0010408	394	5.7537579145617e-09	-34587.873606312	-34025.828087011	-34008.869986451	4.6632791394303	33.916201121639	2.5516593198952e-05	0.44834865113696	0.14601127362973	0.47524078717954	1.9161689873494	0.076410561683497	3.8083080088368e-22	0.44834865113696	0.00012685292343726	0.47524078717954	20.752368961533	0.076410561683497	n0	/public4/group_crf/home/cuirf/deepsea/cellpaper/hyphy/Relax_Anoplogaster_cornuta/hyphytmp/29166782/	3.83353825671847e-08
N1.HOG0007073	Success	OG0001080	793	1	-60815.218409433	-59793.248946961	-59793.30830493	1	-0.1187159390829	0.0010058586669609	0.62392608232602	0.66980249031173	0.37144571004669	58.384563154586	0.0046282076272923	0.0010058586669609	0.62392608232602	0.66980249031173	0.37144571004669	58.384563154586	0.0046282076272923	n1	/public4/group_crf/home/cuirf/deepsea/cellpaper/hyphy/Relax_Anoplogaster_cornuta/hyphytmp/79412160/	1
N1.HOG0023049	Success	OG0010056	194	0	-13591.383923338	-13362.87168634	-13310.822047667	1.8909886937254e-09	104.09927734666	0	0.68914679672352	0.08515672029294	0.29985386535517	4.1195012258576	0.010999337921305	0	0.68914679672352	0.999999995342	0.29985386535517	1.0000000026771	0.010999337921305	n0	/public4/group_crf/home/cuirf/deepsea/cellpaper/hyphy/Relax_Anoplogaster_cornuta/hyphytmp/39675676/	0
N1.HOG0016498	Success	OG0005120	315	0.77697168821167	-21863.386715064	-21375.842631677	-21375.802511401	1.086707756283	0.080240550800227	1.9179076439758e-05	0.48606412521388	0.090955075836613	0.4734285129578	3.2272365217545	0.040507361828321	7.4784615151631e-06	0.48606412521388	0.073883789174682	0.4734285129578	3.572320142105	0.040507361828321	n0	/public4/group_crf/home/cuirf/deepsea/cellpaper/hyphy/Relax_Anoplogaster_cornuta/hyphytmp/73752547/	0.987855039092144
N1.HOG0010279	Success	OG0002017	206	0.50301866286509	-11968.441284311	-11675.822742109	-11675.598461144	0.73930843952574	0.44856193064334	1.7968792888444e-05	0.49763808060414	0.031758669599689	0.49983450244602	130.78382047511	0.0025274169498432	0.00031018855907058	0.49763808060414	0.078057413355768	0.49983450244602	36.71015765395	0.0025274169498432	n92	/public4/group_crf/home/cuirf/deepsea/cellpaper/hyphy/Relax_Anoplogaster_cornuta/hyphytmp/31277036/	0.8032898275313
N1.HOG0022552	Success	OG0009583	342	0.00092414973258048	-31210.671929351	-30343.748032744	-30338.261191889	2.4799846278383e-06	10.973681709482	0	0.18857452262804	0.073129436177737	0.73656514930408	4.2770069742942	0.074860328067875	0	0.18857452262804	0.99999351356096	0.73656514930408	1.0000036040527	0.074860328067875	n0	/public4/group_crf/home/cuirf/deepsea/cellpaper/hyphy/Relax_Anoplogaster_cornuta/hyphytmp/42633966/	0.00393006833644751
